"Tree Id",Address,"New Data Field","Common Name","Root Issues","Scientific Name",Condition,"Crown/Branch Issues",Status,"Tree Work-Pruning","Trunk Issues","Tree Work-PHC","Tree Work-Other","Primary ID",Targets,"Client Site","Site Factors","Main Issue - Trunk","Main Issue - Branch","Main Issue - Root",Priority,"Health Issues","Load on Branch Defect","Load on Root Defect","Load on Trunk Defect","Fall Distance/Dead-Weak Branches","Likelihood of Failure - Trunk","Likelihood of Failure - Roots","Likelihood of Impact - Roots","Likelihood of Failure - Branches","Likelihood of Impact - Trunk","Likelihood of Failure and Impact - Roots","Likelihood of Failure and Impact - Trunk","Likelihood of Impact - Crown/Branches",AB,"Tree Work-Preservation",Monitor,"Consequences - Roots","Likelihood of Failure and Impact - Branches","Consequences - Trunk",Years,"Risk Rating - Trunk","Risk Rating - Roots","Consequences - Branches",Cycle,Grove,"Risk Rating - Branches","Residence Name","Phone Number",Email,"Tag Number",Veteran/Historic/Memorial?,"Next Inspection","Last Inspection","Inspection Cycle",Notes,"Address Number","Address Street",City,Code,Cultivar,Genus,"Land Use","Land Type","Location on Site",DBH,"DBH Stem 1","DBH Stem 2","DBH Stem 3","DBH Stem 4","DBH Stem 5","DBH Stem 6",User,"Number of Stems (Multi Calc)","Last Modified User","DBH Range","Date Added","Tree Height (Estimated)","Height Range","Last Modified","TPZ Ratio","Tree Protection Zone (TPZ)","CRZ Ratio","Critical Root Zone (CRZ)","Crown Spread","Canopy Shape",Observations-Characteristics,"Pest Management Observations","Observations-Biotic Pest",Observations-Abiotic,"Observation Comments",Longitude,Latitude,Photos,"Tree Work Preservation","Overall Risk Rating","Mitigation Options","Residual Risk",Final/Preliminary?,"Inspection Interval","Sidewalk Infringement","Tree Well Rating","Well Covering",Dimensions
4134,"240 Church Street",,"Japanese pagoda tree",,"Sophora japonica",Good,,Alive,"Crown Clean, Reduce end weight",,"Root zone improvement",,13789,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2672,,,,,,240,"Church Street",Phoenixville,SOJA,,Sophora,"Park/ Vacant/ Other",,,15,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Broken Limb, Over Extended",,,,,-75.517534469036,40.132775898841,16361264722176640421387745916738.jpg_pg_61854f2beb229.jpg,,,,,,,,,,
4133,"239 Church Street",,"Eastern redbud",,"Cercis canadensis",Fair,,Alive,"Clearance Prune, Structure Prune",,"Root zone improvement",,13788,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2671,,,,,,239,"Church Street",Phoenixville,CECA,,Cercis,"Park/ Vacant/ Other",,,8.6,5,7,,,,,mike,"Multiple Stems",mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Cavity, Epicormic shoots",,Canker,,,-75.517382736984,40.132789670283,1636126283327750891271675944313.jpg_pg_61854e676ba4e.jpg,,,,,,,,,,
4132,"15 South Main Street",,"Kwanzan cherry",,"Prunus serrulata",Good,,Alive,"Crown Clean, Reduce end weight",,,,13787,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2670,,,,,,15,"South Main Street",Phoenixville,PRSE2,,Prunus,"Park/ Vacant/ Other",,,14,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Asymmetrical,"Cavity, Included Bark, Leaning trunk, Over Extended, Weak attachments",,,,,-75.515889327056,40.13354861994,16361258501433281257763992858916.jpg_pg_61854cb751fc3.jpg,,,,,,,,,,
4131,"15 South Main Street",,"Kwanzan cherry",,"Prunus serrulata",Good,,Alive,"Crown Clean",,,,13786,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2669,,,,,,15,"South Main Street",Phoenixville,PRSE2,,Prunus,"Park/ Vacant/ Other",,,16,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Epicormic shoots, Included Bark",,,,,-75.515938977718,40.133614300927,1636125658115917804442963820031.jpg_pg_61854bfc4d8c0.jpg,,,,,,,,,,
4130,"198 Bridge Street",,"Kwanzan cherry",,"Prunus serrulata",Good,,Alive,"Crown Clean",,,,13785,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2668,,,,,,198,"Bridge Street",Phoenixville,PRSE2,,Prunus,"Park/ Vacant/ Other",,,13,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Epicormic shoots, Included Bark",,,,,-75.515968787743,40.133691593179,16361255585208831006807869364090.jpg_pg_61854b94b37ca.jpg,,,,,,,,,,
4129,"198 Bridge Street",,"Kwanzan cherry",,"Prunus serrulata",Good,,Alive,"Crown Clean",,,,13784,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2667,,,,,,198,"Bridge Street",Phoenixville,PRSE2,,Prunus,"Park/ Vacant/ Other",,,17,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Deadwood, Included Bark",,,,,-75.515993637549,40.13377708157,16361254458261206466953399945333.jpg_pg_61854b3055d15.jpg,,,,,,,,,,
4128,"1 Mill Street",,"Green ash",,"Fraxinus pennsylvanica",Fair,,Alive,"Crown Clean",,"Insecticide, Mulch, Root zone improvement",,13783,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2666,,,,,,1,"Mill Street",Phoenixville,FRPE,,Fraxinus,"Park/ Vacant/ Other",,,13,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Compacted Soil",,,,,-75.517112314278,40.134611916101,16361249840776847241874665668182.jpg_pg_6185495736dfa.jpg,,,,,,,,,,
4127,"1 Mill Street",,"Green ash",,"Fraxinus pennsylvanica",Fair,,Alive,"Crown Clean",,"Insecticide, Mulch, Root zone improvement",,13782,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2665,,,,,,1,"Mill Street",Phoenixville,FRPE,,Fraxinus,"Park/ Vacant/ Other",,,11,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Compacted Soil",,,,,-75.517082602293,40.134439224852,16361248478131105295189111543186.jpg_pg_618548d39aa0e.jpg,,,,,,,,,,
4126,"1 Mill Street",,"Green ash",,"Fraxinus pennsylvanica",Fair,,Alive,"Crown Clean",,"Insecticide, Mulch, Root zone improvement",,13781,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2664,,,,,,1,"Mill Street",Phoenixville,FRPE,,Fraxinus,"Park/ Vacant/ Other",,,12,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Compacted Soil",,,,,-75.516937814472,40.134483048606,16361247047787379616730870944522.jpg_pg_6185483b94843.jpg,,,,,,,,,,
4125,"10 North Main Street",,"Green ash",,"Fraxinus pennsylvanica",Fair,,Alive,"Crown Clean",,"Insecticide, Mulch, Root zone improvement",,13780,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2663,,,,,,10,"North Main Street",Phoenixville,FRPE,,Fraxinus,"Park/ Vacant/ Other",,,11,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Compacted Soil",,,,,-75.516723584323,40.134497502705,16361244714323782162624469519863.jpg_pg_6185475cd3beb.jpg,,,,,,,,,,
4124,"10 North Main Street",,"Green ash",,"Fraxinus pennsylvanica",Fair,,Alive,"Crown Clean",,"Insecticide, Mulch, Root zone improvement",,13779,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2662,,,,,,10,"North Main Street",Phoenixville,FRPE,,Fraxinus,"Park/ Vacant/ Other",,,11,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Compacted Soil",,,,,-75.516484553379,40.134617823661,16361242797208496705533251465988.jpg_pg_6185469aa27c1.jpg,,,,,,,,,,
4123,"10 North Main Street",,"Green ash",,"Fraxinus pennsylvanica",Fair,,Alive,"Crown Clean",,"Insecticide, Mulch, Root zone improvement",,13778,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,10,"North Main Street",Phoenixville,FRPE,,Fraxinus,"Park/ Vacant/ Other",,,14,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Compacted Soil, Girdling Root",,,,,-75.5165153554,40.134763415826,16361241395984920357731349246551.jpg_pg_618546123958c.jpg,,,,,,,,,,
4122,"1 Mill Street",,"Green ash",,"Fraxinus pennsylvanica",Fair,,Alive,"Crown Clean",,"Insecticide, Mulch, Root zone improvement",,13777,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2660,,,,,,1,"Mill Street",Phoenixville,FRPE,,Fraxinus,"Park/ Vacant/ Other",,,10,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Compacted Soil, Deadwood",,,,,-75.516936241415,40.134778906138,16361239565317011912546034568247.jpg_pg_61854551aff35.jpg,,,,,,,,,,
4121,"254 Mill Street",,"Kousa dogwood",,"Cornus kousa",Good,,Alive,"Crown Clean",,"Mulch, Root zone improvement",,13776,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2659,,,,,,254,"Mill Street",Phoenixville,COKO,,Cornus,"Park/ Vacant/ Other",,,3,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,,,,,-75.518446065851,40.134502234301,1636122660585129353971161444238.jpg_pg_6185403c9d18a.jpg,,,,,,,,,,
4120,"254 Mill Street",,"Kousa dogwood",,"Cornus kousa",Good,,Alive,"Crown Clean",,"Mulch, Root zone improvement",,13775,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2658,,,,,,254,"Mill Street",Phoenixville,COKO,,Cornus,"Park/ Vacant/ Other",,,4,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,,,,,-75.518453059092,40.13445794931,16361225657444415055356781706365.jpg_pg_61853fe7dac70.jpg,,,,,,,,,,
4119,"254 Mill Street",,"Kousa dogwood",,"Cornus kousa",Good,,Alive,"Crown Clean",,"Mulch, Root zone improvement",,13774,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2657,,,,,,254,"Mill Street",Phoenixville,COKO,,Cornus,"Park/ Vacant/ Other",,,4,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,,,,,-75.518435251477,40.134389075837,16361224769239141621645567171341.jpg_pg_61853f8c8794d.jpg,,,,,,,,,,
4118,"252 Taylor Alley",,"Kousa dogwood",,"Cornus kousa",Good,,Alive,"Crown Clean",,"Mulch, Root zone improvement",,13773,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2656,,,,,,252,"Taylor Alley",Phoenixville,COKO,,Cornus,"Park/ Vacant/ Other",,,3,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,,,,,-75.518430340287,40.134338643692,16361223607244676720567616833665.jpg_pg_61853f193d6b6.jpg,,,,,,,,,,
4117,"252 Taylor Alley",,"Kousa dogwood",,"Cornus kousa",Good,,Alive,"Crown Clean",,"Mulch, Root zone improvement",,13772,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2655,,,,,,252,"Taylor Alley",Phoenixville,COKO,,Cornus,"Park/ Vacant/ Other",,,3,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,,,,,-75.518428907615,40.134291253279,1636122193397711584810306493704.jpg_pg_61853e69d182c.jpg,,,,,,,,,,
4116,"199 Taylor Alley",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Crown Raise",,,,13771,,"Borough of Phoenixville",,,,,Low,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2654,,,,,,199,"Taylor Alley",Phoenixville,AM,,Amelanchier,"Park/ Vacant/ Other",,,2,,,,,,,mike,,mike,0-3in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,,,"Under Watered",,-75.518820386596,40.134270256777,1636121985332155216776274530485.jpg_pg_61853d992faf1.jpg,,,,,,,,,,
4115,"199 Taylor Alley",,Basswood,,"Tilia  species",Good,,Alive,"Crown Raise, Structure Prune",,,,13770,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2653,,,,,,199,"Taylor Alley",Phoenixville,TI,,Tilia,"Park/ Vacant/ Other",,,4,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Co-dominant Limbs, Crack, Weak attachments",,,,,-75.518828371832,40.134300420275,16361218610746873605645418708065.jpg_pg_61853d20e7357.jpg,,,,,,,,,,
4114,"154 Gay Street",,"Katsura tree",,"Cercidiphyllum japonicum",Good,,Alive,,,"Mulch, Root zone improvement",,13769,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2652,,,,,,154,"Gay Street",Phoenixville,CEJA,,Cercidiphyllum,"Park/ Vacant/ Other",,,5,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,"Leaf scorch",,,"Weeping variety",-75.518751042227,40.134782054667,16361216860939066748165260488397.jpg_pg_61853c72aaae5.jpg,,,,,,,,,,
4113,"154 Gay Street",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean",,"Mulch, Root zone improvement",,13768,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2651,,,,,,154,"Gay Street",Phoenixville,GLTR,,Gleditsia,"Park/ Vacant/ Other",,,8,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,,,,,-75.518777876105,40.134646246453,16361213893478946498936399799413.jpg_pg_61853b4c7cbe6.jpg,,,,,,,,,,
4112,"154 Gay Street",,"Callery pear",,"Pyrus calleryana",Good,,Alive,"Structure Prune",,"Mulch, Root zone improvement",,13767,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2650,,,,,,154,"Gay Street",Phoenixville,PYCA,,Pyrus,"Park/ Vacant/ Other",,,5,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,"Leaf spot",,,,-75.51885034351,40.134679141824,16361212377877987987419337656906.jpg_pg_61853aad66206.jpg,,,,,,,,,,
4111,"154 Gay Street",,Honeylocust,,"Gleditsia triacanthos",Fair,,Alive,"Crown Clean",,"Mulch, Root zone improvement",,13766,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2649,,,,,,154,"Gay Street",Phoenixville,GLTR,,Gleditsia,"Park/ Vacant/ Other",,,7,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Cavity, Girdling Root",,Canker,,,-75.518884121598,40.134606853561,16361209683513185786970561350433.jpg_pg_618539a8ca2d1.jpg,,,,,,,,,,
4110,"154 Gay Street",,"Sugar maple",,"Acer saccharum",Good,,Alive,"Crown Raise, Structure Prune",,"Mulch, Root zone improvement",,13765,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2648,,,,,,154,"Gay Street",Phoenixville,ACSA2,,Acer,"Park/ Vacant/ Other",,,5,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Co-dominant Limbs, Weak attachments",,,,,-75.518949644752,40.134660922365,16361207502598690581074682429412.jpg_pg_618538cc707b9.jpg,,,,,,,,,,
4109,"154 Gay Street",,"Red maple",,"Acer rubrum",Good,,Alive,"Structure Prune",,"Mulch, Root zone improvement",,13764,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2647,,,,,,154,"Gay Street",Phoenixville,ACRU,,Acer,"Park/ Vacant/ Other",,,3,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Co-dominant Limbs",,,,,-75.518974494557,40.134587951049,16361205462468476890740730798628.jpg_pg_61853800e2046.jpg,,,,,,,,,,
4108,"154 Gay Street",,Honeylocust,,"Gleditsia triacanthos",Fair,,Alive,"Structure Prune",,"Mulch, Root zone improvement",,13763,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2646,,,,,,154,"Gay Street",Phoenixville,GLTR,,Gleditsia,"Park/ Vacant/ Other",,,3,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Epicormic shoots",,Canker,,,-75.519071762778,40.13464543488,16361203396558577478022883325927.jpg_pg_6185373677239.jpg,,,,,,,,,,
4107,"300 Mill Street",,"Siberian elm",,"Ulmus pumila",Fair,,Alive,"Crown Clean, Reduce end weight",,"Mulch, Root zone improvement",,13762,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2645,,,,,,300,"Mill Street",Phoenixville,ULPU,,Ulmus,"Park/ Vacant/ Other",,,17,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Asymmetrical,"Broken Limb, Deadwood, Leaning trunk, Over Extended",,Canker,,,-75.519070819732,40.134562901379,16361201604247337875287153135266.jpg_pg_61853679eb80d.jpg,,,,,,,,,,
4106,"300 Mill Street",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,13761,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2644,,,,,,300,"Mill Street",Phoenixville,GLTR,,Gleditsia,"Park/ Vacant/ Other",,,7,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,,,,,,-75.519191896774,40.134603309914,16361198600597858414537612465732.jpg_pg_6185354e07264.jpg,,,,,,,,,,
4105,"300 Mill Street",,"Red maple",,"Acer rubrum",Good,,Alive,"Crown Clean, Crown Restoration, Structure Prune",,"Mulch, Root zone improvement",,13760,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2643,,,,,,300,"Mill Street",Phoenixville,ACRU,,Acer,"Park/ Vacant/ Other",,,5,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Co-dominant Limbs, Topped",,,,,-75.519226666938,40.134541266747,16361196886645868682388410609827.jpg_pg_618534a895754.jpg,,,,,,,,,,
4104,"300 Mill Street",,"Japanese pagoda tree",,"Sophora japonica",Good,,Alive,"Crown Clean",,,,13759,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2642,,,,,,300,"Mill Street",Phoenixville,SOJA,,Sophora,"Park/ Vacant/ Other",,,15,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,Deadwood,,,,,-75.519177388731,40.134437351397,16361194343408818179225628576026.jpg_pg_618533a6c5628.jpg,,,,,,,,,,
4103,"300 Mill Street",,"Japanese pagoda tree",,"Sophora japonica",Poor,,Alive,,,,"Remove, Replant",13758,,"Borough of Phoenixville",,,,,High,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2641,,,,,,300,"Mill Street",Phoenixville,SOJA,,Sophora,"Park/ Vacant/ Other",,,16,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Crack, Deadwood, Leaning trunk",,,,,-75.519232991608,40.13426670877,16361190367407225849608040364691.jpg_pg_6185322dc0165.jpg,,,,,,,,,,
4102,"300 Mill Street",,"Japanese pagoda tree",,"Sophora japonica",Fair,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,13757,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,300,"Mill Street",Phoenixville,SOJA,,Sophora,"Park/ Vacant/ Other",,,15,,,,,,,mike,,mike,12-18in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Cavity, Crack, Deadwood",,,,,-75.519354068649,40.13444235426,16361187730693612871954835196717.jpg_pg_6185311c1e8be.jpg,,,,,,,,,,
4101,"300 Mill Street",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,13756,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2639,,,,,,300,"Mill Street",Phoenixville,GLTR,,Gleditsia,"Park/ Vacant/ Other",,,4,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Co-dominant Limbs",,,,,-75.519447368727,40.134488910028,16361185189708822119545923446590.jpg_pg_618530161daee.jpg,,,,,,,,,,
4100,"300 Mill Street",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean, Crown Raise, Structure Prune",,Mulch,,13755,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2638,,,,,,300,"Mill Street",Phoenixville,GLTR,,Gleditsia,"Park/ Vacant/ Other",,,4,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Co-dominant Limbs, Crack",,Canker,,,-75.519582334189,40.134436428913,16361183122757651100582214491283.jpg_pg_61852f3d8aca3.jpg,,,,,,,,,,
4099,"300 Mill Street",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean, Crown Raise, Structure Prune",,"Mulch, Root zone improvement",,13754,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2637,,,,,,300,"Mill Street",Phoenixville,GLTR,,Gleditsia,"Park/ Vacant/ Other",,,4,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Co-dominant Limbs",,,,,-75.519692498836,40.134394192956,16361181566041465759368957372644.jpg_pg_61852e9fb9ff3.jpg,,,,,,,,,,
4098,"325 Bridge Street",,Basswood,,"Tilia  species",Good,,Alive,"Crown Clean, Crown Raise, Structure Prune",,,,13753,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2636,,,,,,325,"Bridge Street",Phoenixville,TI,,Tilia,"Park/ Vacant/ Other",,,5,,,,,,,mike,,mike,3-6in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Co-dominant Limbs, Included Bark, Weak attachments","Leaf spot",,,,-75.51965872766,40.13420845,16361180032022845021107460164190.jpg_pg_61852e12baea5.jpg,,,,,,,,,,
4097,"325 Bridge Street",,Cherry,,"Prunus species",Good,,Alive,"Crown Clean, Structure Prune",,,,13752,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2635,,,,,,325,"Bridge Street",Phoenixville,PR,,Prunus,"Park/ Vacant/ Other",,,6,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Asymmetrical,"Epicormic shoots, Leaning trunk",,,,,-75.519724250814,40.134153919585,16361178366872965099664354066032.jpg_pg_61852d6d0abd5.jpg,,,,,,,,,,
4096,"325 Bridge Street",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean, Crown Restoration",,"Mulch, Root zone improvement",,13751,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2634,,,,,,325,"Bridge Street",Phoenixville,GLTR,,Gleditsia,"Park/ Vacant/ Other",,,7,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,Topped,,,,,-75.519826479215,40.134316588136,16361175023273859012880874058484.jpg_pg_61852c1e3d501.jpg,,,,,,,,,,
4095,"329 Bridge Street",,"Red maple",,"Acer rubrum",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,13750,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,2633,,,,,,329,"Bridge Street",Phoenixville,ACRU,,Acer,"Park/ Vacant/ Other",,,7,,,,,,,mike,,mike,6-12in,11/5/2021,,N/A,11/5/2021,,,,,,Symmetrical,"Co-dominant Limbs, Crack",,SLF,,,-75.519953508431,40.134241567369,16361173350066393489054012175934.jpg_pg_61852b711b1c4.jpg,,,,,,,,,,
4094,"575 Pennsylvania 23",,,,,,,"Proposed Site - Medium",,,,,13692,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,575,"Pennsylvania 23",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/25/2021,,N/A,10/25/2021,,,,,,,,,,,,-75.530391853971,40.130474765131,,,,,,,,,,,
4093,"55 Columbia Avenue",,,,,,,"Proposed Site - Medium",,,,,13691,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,55,"Columbia Avenue",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/25/2021,,N/A,10/25/2021,,,,,,,,,,,,-75.53245044939,40.127252637397,,,,,,,,,,,
4092,"55 Columbia Avenue",,,,,,,"Proposed Site - Medium",,,,,13690,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,55,"Columbia Avenue",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/25/2021,,N/A,10/25/2021,,,,,,,,,,,,-75.532680046498,40.127330672533,,,,,,,,,,,
4091,"58 Columbia Avenue",,,,,,,"Proposed Site - Medium",,,,,13689,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,58,"Columbia Avenue",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/25/2021,,N/A,10/25/2021,,,,,,,,,,,,-75.532992255611,40.127431677053,,,,,,,,,,,
4090,"1051 Callowhill Street",,,,,,,"Proposed Site - Medium",,,,,13688,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,1051,"Callowhill Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/25/2021,,N/A,10/25/2021,,,,,,,,,,,,-75.532662343903,40.128286364117,,,,,,,,,,,
4089,"1051 Callowhill Street",,,,,,,"Proposed Site - Medium",,,,,13687,,"Borough of Phoenixville",,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,1051,"Callowhill Street",Phoenixville,,,,,,,,,,,,,,mike,,mike,N/A,10/25/2021,,N/A,10/25/2021,,,,,,,,,,,,-75.532661271035,40.12820279291,,,,,,,,,,,
